Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
16900,0,20.5,-0.0000000000000000036324292316965396,0.0002960210032108786,-0.03506667386767433,0.21495636866797724,0,8600,0,-0.084502549788731,0.0000000000000018910528319715986,-5.56521849671455,0,0,17580.05,0,652350,7,0.000000000000007549829147613487,3.7715357641148324
16950,0,22.95,-0.00000000000000000000004241102040002372,0.00033187717878509465,-0.02815660726091254,0.20919764540624466,0,400,0,-0.0950152267504916,0.000000000000000000014234975358869797,-5.895398309534929,0,0,17580.05,0,215100,7,0.00000000000000000007077900159542101,4.115092189842556
17000,652.2,27.65,0.00039047029239468796,0.0003759259495118879,0.25790596591785253,0.2075626262974138,1250,17950,0.8378505301559557,-0.11158974074088668,-13.0745499049908,-6.55871190056634,0,0,17580.05,47450,1291800,7,5.968906466351619,4.624841463029708
17050,0,31.95,-0.000000000000000005645665036474485,0.0004215634062053171,-0.027491358125222208,0.20353476019310013,0,6650,0,-0.127671143474311,0.0000000000000018064454429616186,-7.052584264218317,0,0,17580.05,0,95000,7,0.0000000000000091993404204574,5.085654847172807
17200,475,51.3,0.0005429128688293934,0.000580254082012931,0.23070383135055517,0.1942804750266566,50,20550,0.7679558439554557,-0.19357582192487274,-14.161695387112431,-8.754819525012138,0,0,17580.05,23850,903250,7,7.42386952321371,6.681788865122813
17250,425.25,59.2,0.0006027443738849785,0.000639103596141304,0.21451246396098078,0.19025107428951313,200,2700,0.7540940843540787,-0.2199454602031267,-13.643194592564344,-9.205313587329753,0,0,17580.05,7650,133350,7,7.6635692132015905,7.206821515980919
17300,388.9,69,0.00064137135445364,0.0006980840287155276,0.214568056398815,0.18712315497298207,700,16250,0.7223756196606282,-0.25042034993918344,-14.325645621469702,-9.678459357338236,0,0,17580.05,59350,1253200,7,8.156803757648278,7.742489421807253
17400,312.65,93.35,0.0007334524823951191,0.0008119842405550807,0.20505703760275412,0.18111212610642827,6850,33900,0.6602236077409279,-0.3210075223089643,-14.732104276988212,-10.416231022291866,0,0,17580.05,162200,880900,7,8.914398597420954,8.71646752758539
17450,277.1,108.8,0.0007759232225826228,0.0008603453732400404,0.20068180322426077,0.17882601372521464,300,4200,0.6248583372025728,-0.36142453620264153,-14.818751422856703,-10.679157792961467,0,0,17580.05,39400,168500,7,9.229371599052913,9.11903558741319
17500,244.55,124.3,0.0008092301340153721,0.0009114596441018841,0.19766558219834163,0.17445660871238197,33500,59850,0.5863705025196714,-0.4034193366789566,-14.879999103726693,-10.66241874236088,0,0,17580.05,778300,1554750,7,9.480876512564295,9.42475909047564
17550,212.4,143.5,0.0008427412616005077,0.0009459235014850757,0.19308151410225094,0.1717827389169605,7400,10100,0.5462119088786425,-0.44906355803355225,-14.69577513608339,-10.612370685481661,0,0,17580.05,152650,212300,7,9.644513852971285,9.631211631964261
17600,183.8,165,0.0008617953586444906,0.0009686839232342874,0.19008776468711533,0.1691154993489776,74900,86500,0.5037770830732541,-0.496719943941811,-14.4718803628054,-10.39475580687858,0,0,17580.05,1842350,1894350,7,9.709652829199957,9.7098135760754
17650,158.65,188,0.0008650748494027904,0.000983174809086031,0.18844924783023112,0.16550712243512908,10750,8650,0.46042899412925764,-0.5461140644744977,-14.185753542241796,-9.933713204255024,0,0,17580.05,223600,113300,7,9.662588431825455,9.644790930078006
17700,134.25,213.5,0.0008645343801166287,0.0009820928086177719,0.18530662851218213,0.16185875652858947,39600,20200,0.4161771453572035,-0.5968268472417537,-13.636068389698575,-9.286735750133161,0,0,17580.05,945250,555950,7,9.495516889444692,9.421805139462693
17750,113,240,0.0008484806597361295,0.0009726225433512545,0.1831186008121297,0.15639732352204322,7450,1300,0.37231418089090407,-0.6497609227881074,-13.001898019613135,-8.322122530124203,0,0,17580.05,196050,69450,7,9.20915528605246,9.016106548374358
17800,93.2,275.05,0.0008243820332596622,0.0009122957089777146,0.1800483234606457,0.15760468923938264,30500,3900,0.328338289535172,-0.695107976267606,-12.158846090205856,-7.718312633790429,0,0,17580.05,1329400,332100,7,8.79757518964543,8.522169240678418
17850,77.35,307.4,0.000782362776443808,0.0008624364006931545,0.1789849488582128,0.15272868128321537,6200,450,0.28758803488520435,-0.7453462137969822,-11.351659206871563,-6.503623438433138,0,0,17580.05,238750,48500,7,8.299846847086975,7.807159781700409
17900,63.2,343.85,0.00073292988145825,0.00078878017230482,0.17752134230337205,0.14970943371619302,26700,3550,0.24855817674648384,-0.7905904788412463,-10.41946475856316,-5.345790908607629,0,0,17580.05,1087750,156850,7,7.711846714994541,6.999234435023156
17950,50.6,382.2,0.0006769155555476835,0.0007022396051225925,0.17549853107858562,0.1458900163353535,4350,150,0.21130589986858422,-0.8335049918633213,-9.37202252262816,-4.069212235107973,0,0,17580.05,306750,41850,7,7.041308420314286,6.072342785491303
18000,40.45,415.05,0.0006140687082861751,0.0005675754323177316,0.1743538316167264,0.1252256478588118,37350,700,0.1781305193520001,-0.9016540224900199,-8.363203113790314,-1.32457689760975,0,0,17580.05,2380700,337400,7,6.345909152726959,4.212716786332506
18050,31.9,456.45,0.0005482911232638214,0.0003794390155071781,0.17317029207183157,0.11019140324294478,3250,150,0.1480946569922963,-0.9505627127030231,-7.343903670673954,0.6290675752030346,0,0,17580.05,285750,21800,7,5.627687735360129,2.478192771692084
18100,25.4,491.2,0.0004828353870074684,NaN,0.17317146637055672,NaN,14600,150,0.12302997055449476,NaN,-6.448374202576009,NaN,0,0,17580.05,1249600,92400,7,4.955880364469818,NaN
18150,19.9,0,0.00041922884574817755,-0.00000000000000004931735560482375,0.17284908025244186,-0.027668389427128074,3600,0,0.10072746795707567,0,-5.563494423211923,0.000000000000015983978722123057,0,0,17580.05,361700,0,7,4.295004446169361,0.0000000000000808777477630545
18200,16,590,0.00036205930507993167,NaN,0.17407901463293524,NaN,24650,150,0.08343481260187866,NaN,-4.861099448557716,NaN,0,0,17580.05,1427950,83550,7,3.7356959421149045,NaN
18250,12.45,0,0.0003076183543107403,-0.00000000000000000000000002936786586183697,0.17419198649237022,-0.02531555815113022,5950,0,0.06743856387014492,0,-4.126439517777985,0.000000000000000000000007968283067461664,0,0,17580.05,284350,0,7,3.1760388324341973,0.0000000000000000000000440661676422421
18300,10.2,687.4,0.00026345532456421226,NaN,0.17650765138253086,NaN,25200,550,0.056240939315694155,NaN,-3.620717032912051,NaN,0,0,17580.05,958100,72850,7,2.756232846480844,NaN
18350,8.35,0,0.0002247428222991431,-0.000000000000000000000000047676262998511156,0.1788069516543987,-0.029292193001386208,5100,0,0.04681069396352241,0,-3.1634217745064768,0.000000000000000000000017319020748197694,0,0,17580.05,317400,0,7,2.3818566324594808,0.00000000000000000000008277505561406528
18400,7.25,787.85,0.00019556533037351162,NaN,0.18309654227573266,NaN,26400,700,0.04057564921606148,NaN,-2.8808496470029725,NaN,0,0,17580.05,1144350,25400,7,2.1223519089006806,NaN
18450,6,0,0.00016686961164871368,-0.0000000000000000000000000311625517997823,0.18565762103788203,-0.033003241708521376,850,0,0.0339869898381601,0,-2.523224004983843,0.00000000000000000000001437022490857131,0,0,17580.05,203650,0,7,1.8362652850464127,0.00000000000000000000006095860233876759
18500,5.3,885.55,0.00014624142582984778,NaN,0.19025645785223752,NaN,21850,350,0.02984003238921798,NaN,-2.318476514484578,NaN,0,0,17580.05,1705400,55250,7,1.649131195537258,NaN
