Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL
135,7.5513148153778715,5.611543032347875,0.17169109038267144
139,7.519482090614865,6.568207673116488,0.17018511816862966
125,7.1493650492539595,8.90497817854866,0.1188993934292249
124,9.926650525043117,6.5132990831001765,0.26891640968826236
118,5.427117708802309,7.325770381831613,0.13440132236422211
141,5.255645400082989,7.263516854830235,0.24110244457437305
112,9.712528724256801,8.95100586511585,0.16326783315960267
147,7.6218025357644485,8.66714263734567,0.27049543077109645
146,7.1109539466118346,8.378364108091976,0.2614159562808355
108,8.065790346725406,4.464793111687351,0.1447401472090472
118,5.640084765583564,8.165824073398213,0.13304997622641335
102,9.096901000334134,6.03709563984609,0.10108609396098354
135,6.648089882428499,8.609664088529904,0.19683036288273187
118,5.5372473196425425,6.152769682320986,0.18393517428725198
134,5.066985061890974,5.833448721406703,0.24006036756244062
139,6.428341047664572,4.976350519818485,0.2839693994038007
112,5.789227584735327,4.100128877391485,0.19574453921880164
114,5.068371120579606,8.682811411827299,0.2368405007309714
107,5.114898215248633,6.466246444947223,0.2984238563792815
115,6.7724546158435315,5.792373472189574,0.2960283424032846
103,6.949590058988582,4.143833670057398,0.2863683736263303
148,5.461585373451248,8.803698130457365,0.13479187255678432
131,9.842122664895172,8.686380047647917,0.19672917227299277
123,7.507565646605493,8.789653772273663,0.25525146298017864
137,9.076223624470543,4.672027642394008,0.27317678079157903
149,9.776189717434715,5.874600550968454,0.1597257950307564
120,7.576865574696328,6.961361527231064,0.11464497274337904
136,7.245820114348371,8.65854174190778,0.25691905156836536
134,5.925150070772865,7.033256330814003,0.19160191973346327
115,9.232728915106925,4.1585560187157675,0.21599507319862207
129,9.792520559714369,6.938562315092442,0.15651396990348515
136,5.410772254923884,7.49476233533497,0.17459474151438273
103,9.238562909552197,7.3509528613699455,0.1456623171250494
115,6.149546534078725,7.3347982475250335,0.27760761973495335
145,9.091036025390498,8.38548647954866,0.1635815285214444
121,5.282634304605004,8.151470005550859,0.2714250858655417
101,8.32792218399797,5.2414783883680505,0.11800339088767015
141,9.021290476661687,5.623390728426264,0.19907905996127373
140,7.328270583146825,8.814587496042627,0.25436119071865404
133,7.877036247620477,6.5582906973455275,0.2705813936929623
101,5.129181633593657,7.308330423891208,0.176863350278882
124,6.333725069853331,5.383042336551555,0.17150256994665353
149,9.183446936724781,4.883613488908151,0.19251111825187395
104,9.846954365064798,5.280394967870803,0.13254725915380772
128,8.520118471852184,4.032302922975141,0.12916964192731756
101,8.434408147341555,7.368514196690677,0.1669186624241022
106,9.561917265783661,7.136140248897244,0.18241398327522904
107,5.997638330654573,5.046641768323499,0.23025205980694144
141,9.275754213570425,4.593251405111827,0.10313694472559509
123,7.2844727542173775,4.6871333187426645,0.21301602972469424
