Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
18150,537,2.6,0.00038223619106271235,0.00021518671713996755,0.2702975797847635,0.1972328755790354,0,8450,0.9240765572796708,-0.025105757144323605,-15.809530124484882,-3.926074716639426,0,0,18668.8,21400,1678250,2,1.9730763874530846,0.8105218072062398
18200,501.3,2.7,0.0004891717516622965,0.00025376982402589254,0.30751836228903523,0.18228750682236303,350,70750,0.8731546661161431,-0.027831087891885643,-24.427056011208887,-3.947827571689932,0,0,18668.8,486100,4422600,2,2.8727799450700893,0.8834191738219077
18250,447.35,3.05,0.0005459946819895928,0.0003144097946500447,0.2708269268055872,0.16952377449295875,50,62300,0.8762322440217982,-0.03302043908781582,-21.47953995132213,-4.221262244508646,0,0,18668.8,68950,1796100,2,2.8239057110794725,1.017880086050417
18300,401.6,3.7,0.0006322337235407059,0.00040563383137128277,0.2617893382013456,0.15833656634383916,500,179550,0.8541636991447713,-0.04148318946873265,-22.993455316168777,-4.738873688819263,0,0,18668.8,858700,4799500,2,3.160818438821423,1.226550205894436
18350,351.25,4.75,0.000733148317821415,0.0005392217393408212,0.23665737786387578,0.14821143588664984,650,98550,0.8434574011843301,-0.054501268227081,-21.890081488405436,-5.502303728312195,0,0,18668.8,109050,2763150,2,3.313460732159458,1.5262266939325897
18400,306.35,6.75,0.00085702545136861,0.0007417434373006172,0.22617646201781383,0.14068536203340873,7500,196250,0.8138678058026212,-0.07685234136818594,-23.143439410855816,-6.793610794763605,0,0,18668.8,551250,6300350,2,3.7017839084212114,1.992840599875051
18450,258.25,10.05,0.0010195179020941652,0.0010205766836905435,0.2047662046665532,0.13443336435096542,2800,172450,0.789553878259262,-0.11128195292129889,-22.56213203633189,-8.49375767150043,0,0,18668.8,112450,4021550,2,3.9867873746667755,2.6201288373634744
18500,215,15.8,0.0012007033079946894,0.0013738169567596745,0.19277678820136018,0.13052100227592411,65300,337000,0.7467839528381407,-0.16455814522828438,-23.345629469692124,-10.71213399611575,0,0,18668.8,1541800,7057800,2,4.4203879351857704,3.4243583803761095
18550,173.35,23.85,0.0014081625261644325,0.0017705960159994868,0.1802148740313602,0.12538945059305462,60100,270950,0.6940853422476857,-0.23433049182982177,-23.737265370650324,-12.63319470152772,0,0,18668.8,547950,3261150,2,4.846334125038557,4.239849291721686
18600,134.95,35.65,0.001618326415201821,0.0021630075485896995,0.1692030433463575,0.12050428713809822,281850,563350,0.6273210338644379,-0.32566710951613936,-23.84409281076901,-14.08151456707756,0,0,18668.8,3373300,8349350,2,5.2293081027671615,4.977720077950533
