Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
21100,1071,4.5,0.00020416903273989427,0.00010045675760388154,0.26499932579222546,0.17383774018897152,0,38650,0.907267127884055,-0.02249573542022935,-12.402253586878528,-1.9584970261272039,0,0,22113.7,86200,1591950,7,5.074142305698782,1.637763646761512
21150,986.65,5.05,0.00005165238981445945,0.00011414882124630805,0.13696993095449497,0.16969910329192822,0,7000,0.9918555845949678,-0.025449466795298522,-3.741697564319903,-2.117101101176679,0,0,22113.7,12650,499200,7,0.6635041742137547,1.816682284856184
21200,982.4,6.1,0.00024032050731984854,0.00013401071121220233,0.2653795369154699,0.1675682418578385,50,41250,0.883731542983665,-0.030388926137973844,-14.074042415497516,-2.4192405809792756,0,0,22113.7,134750,1834550,7,5.981171657610879,2.106004174645034
21250,890.05,7.25,0.00012546832293693503,0.00015593337386963683,0.15122075428313025,0.16496767092206652,0,23050,0.9749231779049642,-0.035836370321805845,-4.976524353438856,-2.7230681291060077,0,0,22113.7,14350,373800,7,1.7793996290569591,2.4124922185733992
21300,879.9,8.45,0.00027191576372378947,0.00017980113172424216,0.24039617580937078,0.16174136369221045,200,19400,0.8796173240520913,-0.04165945394908304,-13.268327315007273,-3.011781391078833,0,0,22113.7,232200,2436150,7,6.130415956290485,2.7273540801601532
21350,833.15,10.15,0.0002932359741877745,0.0002093166829846101,0.23500897354341432,0.15942421312764238,0,15150,0.8701839948746936,-0.04943113564192512,-13.568102364617927,-3.398698069398409,0,0,22113.7,19900,527400,7,6.462933640738621,3.1295805114800146
21400,775,12.3,0.00031047265970070005,0.00024362810250125766,0.21157670096158832,0.1574230864283749,0,14500,0.8787779032951137,-0.05893231032043013,-12.06852243969923,-3.847630238536901,0,0,22113.7,179250,1960550,7,6.1605460153514,3.5968622700936086
21450,736.85,14.65,0.0003410850140754732,0.000281127217832331,0.2188765678462833,0.1548557746192156,50,8150,0.854067169404022,-0.06936368167996035,-13.629928687657987,-4.284297087035708,0,0,22113.7,28050,699100,7,7.001480947171707,4.0828018441173155
21500,690,17.5,0.0003692845745386492,0.00032360975698352706,0.2121641154377821,0.1524006354586921,850,43250,0.8431004725465442,-0.0816980487543328,-13.791616804202134,-4.761953834413707,0,0,22113.7,966300,4381650,7,7.347863851721591,4.625262524678773
21550,639.5,20.95,0.0004013105825407955,0.00037123847458363094,0.20021427065004005,0.15005430707209885,100,12500,0.8369502001044714,-0.09621460161803311,-13.421593331200826,-5.27794196935408,0,0,22113.7,28200,365500,7,7.535353733064503,5.224316118579532
21600,594.05,25.05,0.0004365512310002578,0.0004238461371105053,0.19458992036231007,0.1477015881028833,150,43600,0.8221731695314403,-0.1130313033142517,-13.678151494163023,-5.816252904103066,0,0,22113.7,319550,2052050,7,7.966793496674953,5.871125947470269
21650,547.25,29.6,0.0004765368835122016,0.00048098395827215616,0.1867097669851351,0.14486761144676777,200,9000,0.8084525142956795,-0.13165468912963368,-13.696577053929891,-6.32178300577417,0,0,22113.7,48400,446850,7,8.344331704458952,6.534763796485649
21700,507.45,35.5,0.0005135983363512871,0.0005433784892323798,0.1862509121753809,0.14275909239997017,4800,60050,0.7837532901216854,-0.15430230061506608,-14.428982438004631,-6.902338027559356,0,0,22113.7,670250,2140850,7,8.971189270907955,7.275020523839462
21750,462.75,41.8,0.0005595757433152953,0.0006100013073979809,0.17928570340206157,0.13981376686337416,100,5850,0.764797173801451,-0.178700200791657,-14.488690077525293,-7.390081098368967,0,0,22113.7,60750,798950,7,9.408763287474136,7.998502872544116
21800,423.7,50.1,0.0005997527432086678,0.0006789842386981076,0.17731238213448286,0.13789083982277925,4700,67250,0.7376534040455203,-0.20820732447216928,-14.988675235092186,-7.95154833209601,0,0,22113.7,1078650,2682700,7,9.973309810780577,8.780578146112694
21850,383.2,59.4,0.0006456771534305502,0.0007499542101535007,0.17269864841871518,0.13551384937770075,500,10050,0.7111489394275567,-0.2405569106296467,-15.177388624257274,-8.420476552098462,0,0,22113.7,119450,465450,7,10.457608062105333,9.531174748046661
21900,344.4,70.05,0.0006910501618162675,0.0008215013768738585,0.16856250077481585,0.13294026993474206,19900,100050,0.6815238475413126,-0.27637446819447564,-15.339840509625647,-8.800193638811137,0,0,22113.7,985250,2680200,7,10.924423843261115,10.242190626097951
21950,307.7,83,0.0007334147869495894,0.0008881496253871155,0.1650708890703377,0.13089499199557963,6900,15900,0.6486760585662014,-0.31673734718789465,-15.472192099201555,-9.132520357776269,0,0,22113.7,385350,803700,7,11.353980785247002,10.902778033477055
22000,271.1,97.2,0.0007788139726956247,0.0009527991851563498,0.16032357456841803,0.12820064926186553,105850,172700,0.6140740673162766,-0.36004403719374356,-15.387472216182056,-9.28334443962713,0,0,22113.7,5310750,6158200,7,11.710060114316978,11.455646518627828
22050,237.25,113.9,0.0008170012192806734,0.0010071240217218312,0.1564932956670829,0.12581662278650985,25700,13650,0.5760529997614329,-0.407289044007629,-15.261573646151637,-9.313803016033122,0,0,22113.7,577650,565450,7,11.990752642002583,11.883626155675458
22100,206.5,132.85,0.0008441708208951406,0.0010499991467955818,0.15367111667730077,0.12334125649320349,125900,77000,0.5352760356241073,-0.4576717986450508,-15.083349548150254,-9.164780278965917,0,0,22113.7,2740100,2545850,7,12.166077714626336,12.145777393422005
