Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL
139,5.259054292838853,6.68992232879196,0.16191326869739436
134,5.060076817914556,5.930820483893071,0.29423971838883844
123,8.667619225434695,6.613641546123064,0.1786621817049719
109,7.0489737040489775,7.309708646574174,0.11015491913827646
138,7.743339271490591,6.275798796314765,0.2233189305313111
123,6.0296296276056776,4.588989981215926,0.10359714196505582
139,5.869692366051586,6.773592303941921,0.18421941565711783
102,8.71591951455709,5.919358038111231,0.11700738710923884
137,6.011933065367977,5.700796941255286,0.2662926716601281
106,9.597814139349065,5.797513247504985,0.11110495616898322
127,8.462455744163707,7.042100005434106,0.23086291898572303
149,7.1378242820084115,5.8568390273449795,0.14142020587679707
109,7.927923775582318,4.337328045463371,0.13031155322746057
108,9.586046936905145,5.754488476076091,0.19241176050878528
137,9.80523877718772,4.7671539972642,0.23861065813764903
103,5.077428582301898,8.278431566760666,0.2774239346212517
136,8.6826940586355,7.8008044924523965,0.1694545644528064
123,7.343123079512994,6.601771711205141,0.28038342173156533
145,7.296330954773968,8.78404007419472,0.2919984016604653
141,9.226863455094334,4.567204429696696,0.18980320499050282
115,9.816661454532866,8.529759000763889,0.29073481201676266
145,8.351178648690222,6.373056269090547,0.20356636370168757
106,5.172349402944694,7.085564820990417,0.16375081724287785
124,5.835826127188238,6.991112531539649,0.2826619407015023
149,7.033601668353847,6.075429843530559,0.27144016990024666
126,7.026319840343461,6.359304775332085,0.2505724250196827
148,7.591167693619527,5.538382288170198,0.2878260220711141
144,6.442677511520773,8.746949403455652,0.12352938351164529
123,7.053723755867109,6.793090650627665,0.19196621288152316
137,6.6790649149165535,5.383106432120104,0.17834983252850525
103,9.416340716337402,4.779124242864431,0.2868732621714877
121,7.816259381562264,4.820767388974516,0.11064444999376724
127,5.855429925431422,8.01788123524755,0.12880043374842404
103,5.235755296296421,5.483544140716482,0.20064277819054926
102,8.411452593292527,7.506730798085937,0.2451806400736792
139,9.880950629676626,8.172346382508422,0.23106300395158005
133,7.379224783791071,5.794048092639459,0.25352422438504985
120,6.060211579857961,6.509040803224081,0.20086612342325794
102,9.250711372293829,4.54524666992002,0.169962863336173
134,7.4520140436550975,6.447296297703424,0.19350757013939124
147,5.049441475399831,6.122793252537308,0.13514996199390777
117,9.909772524584906,5.072565104429017,0.28506424034516675
124,9.801019086307402,5.655606492045942,0.10321115490644124
147,8.979835441870652,8.641977811425528,0.19687587988112232
149,6.851591696693458,5.299667648745309,0.2707029707906592
146,7.60518850911748,6.755458458948029,0.13536502308374776
103,6.868009004583866,8.684972616548084,0.25280404007089863
105,9.199204626485802,5.327881239005121,0.16985231027113554
125,6.969188734640008,6.308318111356709,0.2376889979754997
110,5.803969264126207,6.782215098299782,0.23678182859209018
