Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL
128,8.891836483959214,4.169167812888939,0.2154802479760281
102,8.350780628512291,5.551715511709439,0.12427961114381139
113,7.406712723615749,4.29227167587138,0.20987338910165232
130,7.05687664776585,6.972595948929031,0.1278916285598207
126,7.645088493688267,4.815878211778005,0.20864007875164436
102,5.535432729764944,5.380893975308863,0.2723181495936963
113,7.672112412806149,6.803605779997687,0.17385628437590475
117,6.031832023277246,4.3475564326935014,0.1923200030903584
106,8.8902862586104,5.749733906222439,0.2805823652156281
106,7.750044001954441,6.851077775334934,0.10980356760985757
148,9.220829436651762,5.852272148424212,0.1232546054888917
125,5.985491781637713,4.728245288740661,0.12006659177417829
125,9.869270817308989,5.73442319361098,0.1966113360996285
119,8.455268497663031,8.358869212433975,0.13780047000019233
135,8.925967372926713,8.216498695957322,0.12842840734926797
115,9.678205169183364,4.046099239843174,0.2509759971820611
116,5.383728280697692,4.55184832388082,0.2128308596723759
115,7.016705482925294,5.732304681709521,0.18740077132662408
130,7.703891613126129,8.358475183853743,0.18420931244262684
123,6.740200028754465,4.476793001730574,0.1926722756058683
129,7.392644671799349,7.168476881739065,0.19444608997827567
133,7.749929887346861,8.063311467913167,0.19568681499576746
127,9.661233600563971,8.058294501892941,0.11667801646452497
134,5.679261970446802,5.299472260989427,0.2881235485273955
125,6.099174840486168,4.935367028062682,0.29850035270980624
142,8.585930855191208,4.9488881431338285,0.2081166621431948
104,7.559083962153256,5.709535401225912,0.10210221055532387
126,9.815115033715582,5.237957963185956,0.2554683001823096
145,5.284536585925866,6.085096231636042,0.23427563972924198
139,6.740372806329609,6.89511149880013,0.24257385859590883
137,5.698985551682872,5.309600504872498,0.16062063281337202
110,7.857908564410165,4.374029266008448,0.18328356958089714
148,7.312424135826491,6.926668976699956,0.13171707694157103
144,9.812414877788123,6.929296311810597,0.17274058073837276
136,9.93275585169495,5.3036076600415925,0.2666897112807685
130,6.076986093945296,4.7778876593015704,0.1183834278202574
127,6.206532863802877,4.598300306386345,0.15588358561299123
122,5.882881116249345,5.1292498783107145,0.10030002160641885
109,7.450768458548666,6.51785038149305,0.12418648710359609
104,6.545169264908779,4.338269836586182,0.24706085445797807
145,7.080797205749,5.240107929806245,0.27561453716330175
100,7.5222790429417845,8.889088650588796,0.2940690147887416
111,5.601788407712838,6.926292206115611,0.23366292783884773
142,5.5531457447640715,5.729786803363743,0.1511374800611523
110,6.027271229005862,8.926119105846787,0.13226397064654372
142,9.705876040292182,7.589424899618317,0.27712239075444745
124,9.408213823043077,8.61858269392772,0.17749698239291764
106,6.858531317565664,4.806023779669585,0.29136651863331053
100,7.1627579942079755,8.154822453612006,0.2995705087645635
133,6.6487245450290455,8.238567865879252,0.2925742208608283
