Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
18350,1159.15,0.75,NaN,NaN,NaN,NaN,0,1400,NaN,NaN,NaN,NaN,0,0,19444.8,0,115150,3,NaN,NaN
18400,1029.65,0.85,NaN,0.00003952796770562809,NaN,0.2458540279731869,0,1750,NaN,-0.006051380783595295,NaN,-1.219767621388743,0,0,19444.8,750,1139850,3,NaN,0.3020071085969016
18450,1009,0.85,0.0001197089636682866,0.000042837868446550516,0.3093199265731367,0.23518150151653333,0,1450,0.9713548058425938,-0.00630262365885346,-8.565984559475279,-1.2087520250022286,0,0,19444.8,300,361600,3,1.150720687589344,0.3130879571978802
18500,943.35,0.95,NaN,0.00004976382105323124,NaN,0.22744556412047037,0,9900,NaN,-0.007190150708232519,NaN,-1.3123248166234915,0,0,19444.8,23100,4369850,3,NaN,0.35174387386191536
18550,959.95,0.9,NaN,0.00005265258189218751,NaN,0.21522492518863764,0,2550,NaN,-0.007199938125720793,NaN,-1.2421780784643508,0,0,19444.8,0,343150,3,NaN,0.3521661335190758
18600,824.65,0.95,NaN,0.000059622832688626716,NaN,0.2057633253391703,0,3250,NaN,-0.007878843718412621,NaN,-1.2844216180148968,0,0,19444.8,5550,1421600,3,NaN,0.3812553326288229
18650,775.2,1,NaN,0.00006771829196472006,NaN,0.19611144327444613,0,1600,NaN,-0.008623000622046746,NaN,-1.3237293939452472,0,0,19444.8,500,419450,3,NaN,0.41270932601679255
18700,740,1.1,NaN,0.00007925215968456256,NaN,0.18737424158018215,0,7000,NaN,-0.009796729745944538,NaN,-1.4125219703039698,0,0,19444.8,9750,1879200,3,NaN,0.4614836780305634
18750,696,1.1,NaN,0.00008843654252604508,NaN,0.17625113224668337,0,5550,NaN,-0.010356072218323291,NaN,-1.3926461295190689,0,0,19444.8,2650,695150,3,NaN,0.4843942980023332
18800,646.55,1.1,NaN,0.00009942850149951909,NaN,0.16507919418105754,0,3250,NaN,-0.010989075620927736,NaN,-1.371285069646815,0,0,19444.8,83750,3652400,3,NaN,0.5100803410712199
