Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL
101,5.604815824088247,4.229719175166189,0.2075785427246286
102,6.278283671945015,7.2816770596508125,0.1646399173395437
107,6.21698874536926,7.489680259190653,0.2762058555480129
111,5.424107259616626,8.00655181135453,0.1913141176912989
148,5.809052242051239,5.5856363253425,0.2804464693981099
128,7.65535721097104,8.234372633304087,0.22199200106818123
122,7.366573503778481,5.773344039928705,0.22482210822709958
128,8.411930598227604,5.354753034409407,0.2125138316597542
122,6.716328522163613,6.154871923934557,0.2244711427506521
100,8.683112132941977,8.909913671981151,0.17676517383980503
140,9.324463182361171,5.912820673800653,0.2835522022918031
129,5.911404077747727,5.50727369852365,0.25306059859961905
113,5.491986893455694,7.704078043467121,0.15632887482566935
101,7.454907986689474,5.608711899820138,0.2553138723868058
111,6.333390215131633,6.05275870405268,0.18939415543950877
116,5.775912759320748,7.440904128620689,0.10113169348944512
140,6.774635034858204,4.067240899817202,0.14507815055204637
113,9.805274735092631,4.030121921149515,0.21391625858585933
113,6.85874657344232,7.2495717191251865,0.12018223524955261
138,6.424533332790716,5.88376030947396,0.29607569779199294
103,8.77594536927786,4.910529486351354,0.22119447875663306
112,5.834807296306404,8.633550544759832,0.17526285470532948
147,6.484915295737259,5.894850306260491,0.102553949958972
130,9.021867082444558,8.900650248292681,0.20055242277177798
131,8.499726167753602,7.1186862389366725,0.1716686103492488
144,9.251334426350642,7.030531077831504,0.2943484346513402
132,8.464817854642652,7.928302206827798,0.16575318664453248
134,8.052554854414065,8.082600196984032,0.10032648285349183
109,6.760157485214567,4.760776850427959,0.20309574075808012
115,6.93647607511294,7.370949941402821,0.16166259726829402
111,8.050144265708115,5.367271751740795,0.21061359361795606
103,5.227836331346177,5.0313916759882655,0.13167802294797096
107,9.15337997699746,4.651431717054213,0.17921030011867747
120,9.84220568722177,6.76239422042272,0.19790698226455794
148,5.467758650793078,8.860600757312241,0.16986636856502518
120,9.80309516481869,4.617420074816366,0.14705371721116084
132,8.821484788834741,5.798581875801501,0.22586637394899406
102,6.124457972729918,6.436284171966928,0.13448862946248186
128,5.96038410717962,5.566317305890484,0.1692199763297258
102,6.420953459760834,4.990191170739713,0.24863470486656752
116,7.191473677051647,5.447306759810374,0.12192556278904187
110,8.197620553743057,7.403555254194295,0.17384628329288676
116,8.545666845659616,7.360548267589991,0.15964951753229298
119,6.5525394318569905,7.679386763611217,0.21017363571479336
113,7.498018900477069,4.477177820137598,0.10787785427452178
102,5.739458988191513,7.206494443985246,0.24928534553345166
146,6.6265251845707684,4.06233288451587,0.28126252730932305
134,9.761565338595389,6.539673192983034,0.22714149593929353
145,8.768306760729585,8.565097177344002,0.25082431010715767
130,8.192907745374194,5.288526360907609,0.13973287983637434
