Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
20700,1045.05,4,0.0001795409910550359,0.0000963452377011428,0.25067109652300307,0.18627948533446453,0,15950,0.9357957004430575,-0.02074890013250966,-10.12183233324296,-2.0899476583893826,0,0,21707.05,32750,1294800,6,3.4860039755562644,1.3901295686278934
20750,1017.35,4.55,0.0002254632005624242,0.00011044533550435519,0.29183122044759346,0.18204613469991635,0,4300,0.893750245954267,-0.023738855518685174,-15.102857537862807,-2.2848102088338647,0,0,21707.05,8700,640800,6,5.096445897902566,1.557359369858671
20800,901,5.3,NaN,0.000128022962045892,NaN,0.1784261408278383,0,74350,NaN,-0.02764749551578157,NaN,-2.540183375399845,0,0,21707.05,53800,2701850,6,NaN,1.7693198608921532
20850,930.2,5.95,0.00026254145786358963,0.00014606352186453077,0.2920806509408792,0.17360772509085842,0,9450,0.8681052769522762,-0.031354392780011175,-17.09880505123274,-2.738845789895279,0,0,21707.05,0,895100,6,5.939647606381839,1.9641326429306298
20900,837,7,0.00020333632057616013,0.00017001556727315825,0.18711708046507708,0.170115829257179,0,33950,0.9481001562189757,-0.03679233593984622,-7.513555747899062,-3.05528196770784,0,0,21707.05,59050,1343800,6,2.9470560274241064,2.240234156349685
20950,795.65,8.25,0.0002595347188874944,0.00019785716135689517,0.20200232453762165,0.16661277434647612,0,11850,0.9217342257145239,-0.04321900871697074,-9.676136953256147,-3.403645380854992,0,0,21707.05,8900,667550,6,4.060802141527694,2.5534071445036055
21000,752.1,9.7,0.00029862081236825316,0.00022982948460153452,0.2061405980962987,0.16295928926173475,1100,82800,0.9030140486600537,-0.050672636233943635,-10.97854465390427,-3.773481372056912,0,0,21707.05,566650,4223550,6,4.76808076859516,2.9009808646090063
21050,698.45,11.6,0.0003167725301555137,0.0002680748210678212,0.18769910087753472,0.1598140308267329,0,19400,0.9074646098104325,-0.06007513089620298,-10.015717106409248,-4.222552899957941,0,0,21707.05,9050,1039100,6,4.605424901320084,3.3184167689341293
21100,645.6,13.9,0.0003388330980753271,0.0003120867591553745,0.17092074402743282,0.156704022451759,0,41400,0.9106810030636033,-0.07125577756072596,-9.221610556059193,-4.713162440558257,0,0,21707.05,169300,1757100,6,4.485807167382535,3.788048118008676
21150,610,16.6,0.0004034219230667579,0.0003619791642760563,0.18766860740586858,0.15343357121675935,0,11800,0.8705160622614145,-0.08425256939364756,-11.8798011721697,-5.224363537888897,0,0,21707.05,26450,1092400,6,5.864231760697907,4.301936203782625
