Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL
146,6.365760031379461,4.071919560903216,0.1577259496113698
117,5.693071612438699,7.25311589450928,0.11348150734919867
147,5.304143743523702,5.2753237565084525,0.2658353602479234
106,5.234673129082633,4.8901395662427305,0.168646250425855
130,9.14465259228173,8.426672270914146,0.2187681265405303
116,7.858567313313099,6.3712863576023375,0.2880890959617497
134,7.6399089223166,6.814693408799912,0.2182678456644391
134,7.026551782178766,4.201337015604163,0.11420172132076421
106,5.800477042822454,4.621195907702276,0.2148469271326623
124,6.9056034920225375,4.3209806553052665,0.20076379002089073
121,9.057071922919036,8.48532728495177,0.10347139746848354
128,8.12789762846434,6.8986519392680465,0.26211539220571395
135,5.721022645594017,6.390436987146331,0.19119502448348924
110,6.069811376207191,8.576485753862496,0.21265683713094508
133,8.809538646126637,4.313557741914964,0.2365350608520479
102,9.933295379191215,7.479727972422439,0.22296879165750502
115,9.001585461226822,6.810309928125791,0.14759684753304153
110,6.254419262969324,8.26063889917027,0.15422271199757187
130,6.004174730790766,5.990130821199934,0.15157243651832408
133,7.943978979645624,4.484915322059775,0.10981333365077856
129,6.181823259446978,8.581204990828535,0.18322339722135145
133,9.533469492966212,6.001679962367694,0.2272067818930086
137,8.769349383402163,4.490138858350061,0.2116301104267961
142,9.381186662993917,6.5053830724198844,0.12465591784815132
144,7.6465806103535625,8.160988027350447,0.21529059713688387
124,6.0187257117676864,7.431702896476401,0.19293437232678473
126,5.148692134452656,6.628863597376773,0.15392019067388607
145,9.627927754994126,7.466247387511579,0.16635441020764524
108,5.554923236081989,6.350805855484273,0.1678333870822992
116,6.966496947640834,7.3750826650964605,0.18488550758153527
136,8.455055972650095,4.9209078566008975,0.16761005727384504
111,7.718620816933557,4.407282335643009,0.2802490844863724
115,7.204926895836026,5.146683133832318,0.26392297642240603
107,5.742077201552993,8.879200867684354,0.1276303282109334
113,8.431335343140711,6.191976226067417,0.1980667362890945
134,5.446438856689032,4.2188779026297025,0.2757448282574786
145,8.459858287054722,4.401444292070637,0.10068987194115452
149,6.359943479803874,6.85438383614896,0.10926128146017385
102,5.632658337252981,7.465154055970553,0.11369595737354957
128,9.376189595881176,6.970576429498925,0.1285910156443967
104,9.844507650764143,6.430376012887354,0.10973848797962914
117,7.989423474920487,7.280323063551367,0.27375314421195396
146,7.382620941525995,6.763732568567124,0.18766526309704723
140,9.748643731790953,6.330272944409945,0.16449504405516227
139,8.167422098821053,8.651372553062334,0.17869507271492485
143,5.373598489296151,5.477565064943894,0.16360371080687192
145,7.852993751928913,4.6792358003404155,0.2405021827608842
146,8.152312596437447,4.976680321255654,0.16697020018225744
111,6.262187297228282,6.458419440821816,0.2493968614396166
147,7.053993014961653,7.084736500255833,0.10513319123157468
