Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
16900,0,1.55,NaN,NaN,NaN,NaN,0,2600,NaN,NaN,NaN,NaN,0,0,17965.5,0,1141000,3,NaN,NaN
16950,0,1.65,NaN,0.00006049586101300907,NaN,0.2816754728794287,0,7350,NaN,-0.010475677555794411,NaN,-2.0937602912779942,0,0,17965.5,0,142800,3,NaN,0.4520450331779318
17000,0,1.7,NaN,0.00006665955225069742,NaN,0.270331163797237,0,91300,NaN,-0.01117068029883085,NaN,-2.123544865363758,0,0,17965.5,0,4673700,3,NaN,0.4780414045772119
17050,0,1.75,NaN,0.00007368046361164895,NaN,0.25886291561815683,0,41500,NaN,-0.011925589686557174,NaN,-2.15065582113741,0,0,17965.5,0,449000,3,NaN,0.5059751592321837
17400,570,3.7,NaN,0.00022021454614530567,NaN,0.19163895507159484,650,89300,NaN,-0.03037013910080178,NaN,-3.493615372077827,0,0,17965.5,101850,4524900,3,NaN,1.1195327542979796
17450,528.15,4.2,0.0002813145010501266,0.0002649089160664235,0.1867246049686027,0.18154694819043576,50,96200,0.9602450184275125,-0.03558812839107636,-6.814820834494042,-3.7641390388706673,0,0,17965.5,19800,1892650,3,1.3934797961759589,1.2758291949187448
17500,480,4.95,0.0003621829290809846,0.0003254477461163152,0.18315832927662534,0.17230084003900026,450,85400,0.9468801599505876,-0.04297615914795961,-7.823271029242795,-4.155609075751249,0,0,17965.5,878300,7134050,3,1.7597932903578857,1.4875640372828736
17600,384.45,7.5,0.0005656050262803252,0.0005134406839841799,0.17081600287898815,0.155420286155127,3250,153800,0.9136097613156782,-0.06711281324488273,-9.67637330909512,-5.3021269640335,0,0,17965.5,676600,4827400,3,2.5630012781530964,2.116922651700885
17650,335.3,9.75,0.0006826920186127124,0.0006567161095853969,0.15629423060999156,0.14824361872661437,1300,112050,0.9012194564174264,-0.08716838403981561,-9.728909179329618,-6.14531748205803,0,0,17965.5,67250,2954450,3,2.830575738602101,2.58262104258165
17700,290.1,13.55,0.0008617478140523951,0.0008451197898731882,0.15278336454199481,0.1433907623545883,8100,223200,0.8673009875266168,-0.11774788169785677,-11.166718402534363,-7.364377394203121,0,0,17965.5,716950,5260750,3,3.4927159510125354,3.2147444318364338
