Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
19200,1845,1.1,NaN,NaN,NaN,NaN,0,8350,NaN,NaN,NaN,NaN,0,0,21012.75,13650,357700,3,NaN,NaN
19250,1600,1.05,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,21012.75,0,83700,3,NaN,NaN
19300,1653.65,1.05,NaN,NaN,NaN,NaN,0,2650,NaN,NaN,NaN,NaN,0,0,21012.75,0,432350,3,NaN,NaN
19350,1620,1.05,NaN,NaN,NaN,NaN,0,5350,NaN,NaN,NaN,NaN,0,0,21012.75,0,116950,3,NaN,NaN
19400,1633,1.15,NaN,NaN,NaN,NaN,0,10150,NaN,NaN,NaN,NaN,0,0,21012.75,4850,288050,3,NaN,NaN
19450,1560,1.15,NaN,NaN,NaN,NaN,0,3300,NaN,NaN,NaN,NaN,0,0,21012.75,0,104750,3,NaN,NaN
19500,1489,1.15,NaN,NaN,NaN,NaN,0,65150,NaN,NaN,NaN,NaN,0,0,21012.75,72300,2929300,3,NaN,NaN
19550,1450,1.3,NaN,NaN,NaN,NaN,0,7550,NaN,NaN,NaN,NaN,0,0,21012.75,2150,122750,3,NaN,NaN
19600,1432.9,1.3,NaN,NaN,NaN,NaN,50,7050,NaN,NaN,NaN,NaN,0,0,21012.75,74000,484500,3,NaN,NaN
19650,1382,1.4,NaN,NaN,NaN,NaN,0,1850,NaN,NaN,NaN,NaN,0,0,21012.75,4400,117800,3,NaN,NaN
19700,1315,1.45,NaN,NaN,NaN,NaN,0,55400,NaN,NaN,NaN,NaN,0,0,21012.75,40550,585600,3,NaN,NaN
19750,1270.4,1.5,NaN,NaN,NaN,NaN,0,600,NaN,NaN,NaN,NaN,0,0,21012.75,15450,191250,3,NaN,NaN
19800,1228.4,1.55,NaN,NaN,NaN,NaN,0,900,NaN,NaN,NaN,NaN,0,0,21012.75,61500,1592500,3,NaN,NaN
19850,1158,1.6,NaN,0.000048190924455994975,NaN,0.26983323678727633,0,900,NaN,-0.009197189621665401,NaN,-2.093110095555505,0,0,21012.75,9850,221750,3,NaN,0.47190532482546516
19900,1092.65,1.65,NaN,0.00005262126758945845,NaN,0.2604397125847933,0,7000,NaN,-0.009766482762501475,NaN,-2.1278833335631915,0,0,21012.75,34200,1335250,3,NaN,0.4973506504351839
19950,1087.05,1.7,NaN,0.00005758425900031481,NaN,0.25094214249225055,0,300,NaN,-0.01037778953801687,NaN,-2.1604042554474674,0,0,21012.75,9300,423150,3,NaN,0.5244107207159716
20000,1035,1.9,0.0001597178126423408,0.00006607280067207924,0.336473046492111,0.24397614702687923,4350,5900,0.9503526521521821,-0.011768118130878535,-13.727312021485572,-2.3415393410384615,0,0,21012.75,308000,6332150,3,1.950283791817349,0.585011309090515
20050,944.1,1.9,NaN,0.0000715592281848372,NaN,0.2333141598615669,0,550,NaN,-0.012253997438965812,NaN,-2.317285457905039,0,0,21012.75,15650,431600,3,NaN,0.6058999574822133
