Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL
108,7.187730945226922,7.917777060225952,0.2531108278046739
101,7.527549723167255,4.481158800559906,0.14291551923329399
137,6.267883083256913,4.172909488372547,0.163403082573636
132,6.128554125760173,8.460893511765034,0.23234513038212792
112,9.012330101018126,7.828392836218287,0.26076034398020187
142,6.3648502173370956,4.5134207963229285,0.2930723187725589
105,8.539012578909372,7.825652581097454,0.22931723667506568
111,6.550216161411121,7.71446028051621,0.13353081880716983
103,7.266621869794973,7.67730424554148,0.24983325993083688
141,6.914573468392104,5.480722761084978,0.13715779648742613
119,9.827753801111818,6.9042472644916515,0.11811593609861222
107,9.209464055782743,8.803344322294143,0.2272080177416245
118,8.430087583476805,5.797150620113856,0.2872614247699773
143,5.165587418923646,8.81502282744391,0.2765963310692572
144,7.430041127576406,7.113888136960586,0.11809324692603736
141,7.230629473410157,6.173717859380133,0.13976257451538637
102,8.710397530633042,5.446339287310235,0.11870162902402244
103,5.09368892676067,6.441664150308968,0.2033358626789411
100,8.418396810895484,7.736337164818734,0.1678070593547644
143,7.443676129674676,8.552059258140659,0.26470048849104844
118,5.9120376706301,6.173850859477304,0.17140701384309737
116,9.138111179904309,4.957366473014418,0.22524647229165912
144,7.070310308269505,4.563415212683492,0.2456461550949399
132,5.534977177645272,6.475957321491861,0.29335249863061874
107,7.045927405088538,5.667792237114297,0.2621659065842117
117,8.218352395803924,5.357454891376808,0.20300421660794077
136,9.718210311966759,7.850359654753623,0.1490193319909941
109,6.354665417717214,4.034084179559348,0.2749494081465706
126,5.17775453691266,6.466734261360365,0.26430687822871946
132,5.388584204333126,6.274354683458935,0.27646384727653717
125,7.655308803731887,4.323209762291388,0.17805614274510972
109,9.081113639756957,5.065667355369869,0.2647736167948157
127,5.927584943611684,4.5662732797464995,0.2867768321608277
140,5.435525423439309,8.1015488475831,0.21528769955441648
135,9.236404742665023,6.949111425386865,0.11669220524015873
108,9.274065242276142,8.784521783686696,0.22484902915313887
149,9.863407724136504,8.700074533797318,0.2527352224595921
135,6.088939115354056,4.094102271645206,0.131997445139354
147,5.4694256997067505,6.012360346943652,0.23584146776271228
116,7.131940194906786,7.265821074143387,0.28852066383543495
124,7.633521159313067,7.466389926831771,0.252658418364762
127,8.323637642593475,6.645586691478086,0.2538630036211545
118,5.973383491556914,5.765726532145608,0.2407368906368317
129,8.462952579782577,5.308752953113039,0.12537210197331988
130,9.872825432764266,4.5567488399862865,0.27285449502176384
122,6.1477009847689095,4.340668607950544,0.2034630200207153
112,7.60437698699241,7.427662639894402,0.207049425702415
127,5.477595716626173,8.581045456941812,0.2983931980844494
129,7.033486762287301,7.021793916166142,0.21111749546061526
113,6.4358971255903965,5.437856738754759,0.16088906798339586
