Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL
115,6.647581904500659,8.147171186502487,0.17826617635667338
140,5.055745206988575,7.508765655559291,0.10058577690365747
118,5.335138634895642,5.1205329534467054,0.2565665195426844
131,5.348120187658773,7.302695521680089,0.17810286710744133
133,6.502474639621606,5.553823342913828,0.2756144745927853
145,9.560683150855619,7.932882378127687,0.18081082171342885
114,7.148571841087676,7.168115681095588,0.20678477714492327
128,9.894492629812635,6.639525542738703,0.15229158734686793
137,9.802020567431533,8.479471190088347,0.22686690915519828
148,5.677504835473293,4.334472869545984,0.2709306957192187
106,5.35705630079444,4.234163773371129,0.16709044787674734
141,8.501959790800056,5.336142538703105,0.17730305629171839
138,8.289144584022543,8.600606606600174,0.10591788191236476
117,7.999640966175232,8.576931611214116,0.18915220091334237
142,5.549374527129023,4.668867903498681,0.12442840556481449
146,6.431799679731279,7.457202545007391,0.13425550809537426
116,8.100584914115759,5.703830953648251,0.11152230969703095
105,8.400133211468226,6.205211667569012,0.23585141355445735
116,5.425391072338489,5.661429841068941,0.21837030826794043
140,6.1964638694148775,4.20448387655527,0.18356984948592767
146,6.626905662920977,4.686712480632315,0.14687378992869352
128,7.808906646717356,7.1697567094435595,0.24391041012934678
143,8.230959401851436,6.322401368956683,0.1247243464219229
149,9.30984979303099,6.108831449351838,0.21847389378093346
113,6.843923208123512,7.11167904512398,0.11650962474854279
125,7.215404486784031,5.601572864955977,0.20954060424106108
116,8.417536552901225,8.626747114517325,0.22053537230763798
147,8.395367957442168,4.546224385582073,0.2686506542534699
136,6.743028526403014,7.343900429411666,0.23808217464581308
123,8.037848370097324,8.71806393101938,0.10022484478013574
114,6.487836762059077,8.79963894981092,0.2375684519952041
117,7.98186536864163,8.78126081469981,0.1669968895696084
140,6.240427730635796,6.954794468425894,0.24710115535816168
111,8.667529132110573,4.795717702494651,0.15912685912572583
108,7.527580865859835,7.764825616385112,0.1021117753947308
105,7.729542713303722,7.836073378146114,0.2990616566487545
128,8.256988851554397,4.505788076888116,0.11765480669889956
123,9.367006826428561,8.060030946493635,0.18459390415501986
104,9.92729727223703,6.636878683702664,0.22524935361467469
149,9.37795606795,5.06240765424671,0.17861031746524658
109,9.343820501608612,5.973372655201324,0.117202408276967
108,9.67789575943769,4.650712395500753,0.18684545045803508
119,5.542188767896741,7.853897392579688,0.185856793749486
149,9.295594525859727,4.843639595047992,0.2828662139851581
132,6.026770256483204,6.481756121406212,0.1799599776568591
130,8.366323680348904,5.8101201995983995,0.11418944467609538
113,6.389774826699835,5.242067596545509,0.2578631966600905
101,8.03692975585253,7.25394944019839,0.19800600136865984
149,7.631229236755793,8.708445541408118,0.29306648419107334
137,8.496367373984405,4.146465001160285,0.1332435925476316
